songID|songName|songLyric|Author
58541|NGƯỜI YÊU CŨ CÓ NGƯỜI YÊU MỚI|Chiều vắng, bước chân tôi, thinh lặng bước trên con đường Một người...|Hamlet Trương
52049|MÃI MÃI MỘT TÌNH YÊU|Đêm từng đêm khi màn sương buông xuống thênh thang...|Hoài An
51718|TÌNH XÓT XA THÔI|Thấy bóng dáng ai đang về quanh em...|Lê Quang
56574|THÓI ĐỜI|Đường thương đau đầy ải nhân gian, ai chưa qua chưa phải là người...|Trúc Phương
56283|CẢM ƠN|Ngày trôi qua ngày, giờ quanh ta dường như biết bao điều đổi thay…|Wanbi Tuấn Anh
57536|EM CẦN CÓ ANH|Xin anh đừng đi đừng rời xa em nhé anh trái tim này|Lâm Thái Hiền
58113|GIẬN LÒNG|Chiều hôm nay thoáng nghe tim anh Người ta nói anh đang hạnh...|Hoàng Rapper
53621|ROCK SÀI GÒN|Phía xa ở mãi chân trời xanh những cánh chim bồ câu…|Lâm Quốc Cường
54669|CHỜ|Chờ anh đến, cơn gió lao xao ngẩn ngơ thẫn thờ...|Hồng Ân
55451|TRÓT YÊU ANH RỒI|Chẳng muốn xa anh anh ơi khi em trót yêu anh mất rồi...|Đức Trí
53531|BỤI BAY VÀO MẮT|Em phải thức bao nhiêu đêm và em phải đếm bao nhiêu canh…|Quang Huy
54222|ĐỢI CHỜ LÀ HẠNH PHÚC|Ôm em trong tay nói câu ly biệt, nhìn em khóc...|Khánh Đơn
55442|TÌNH YÊU VÀ NỖI NHỚ|Đã bao đêm anh thức viết thư tình, gửi trao em tình yêu và nỗi nhớ...|Bằng Cường
57238|NGỠ - REMIX|Anh bỗng thấy nhớ em nhiều...|Khắc Việt
55682|HÃY ĐỂ ANH YÊU EM LẦN NỮA|Đã có những khi anh đã sai, nước mắt của em đang nhẹ rơi...|Nguyễn Đình Vũ
50488|TÌNH|Tình là một chuyện muôn màu…|Nhạc ngoại
59421|CỨ THẾ MONG CHỜ|Còn lại gì cho nhau sau bao nhiêu yêu thương em đánh...|Nguyễn Đình Vũ
52029|HÃY VỀ ĐÂY BÊN ANH|Một mùa thu tàn úa lá vàng rơi khắp sân, mình anh nơi đây…|Duy Mạnh
52967|CHỮ HIẾU CHỮ TÌNH|Nỗi lòng em ai có thấu, anh đừng nên trách em làm gì...|Nguyễn Minh Anh
59382|ANH KHÔNG SAO ĐÂU|Có sao đâu anh cũng thấy buồn nhưng chẳng lâu Dẫu nơi...|Chi Dân
53506|TỦI PHẬN|Thôi em hãy về bên người giàu sang, còn anh tay trắng...|Thái Hùng
54571|TA ĐÃ TỪNG YÊU|Còn gì mà tìm đến nhau nữa khi chúng ta không cần nhau...|Thái Thịnh
54295|NGÀN LẦN KHẮC TÊN EM|Đêm bỗng nhiên giọt nước mắt thấm mi cay...|Nguyễn Hồng Thuận
58460|ĐƯỜNG CONG|Này em từ đâu về đây vừa hay nhìn em là say Này...|Nguyễn Hải Phong
51045|RIÊNG MỘT GÓC TRỜI|Tình yêu như nắng…|Ngô Thụy Miên
54545|NƠI ĐẢO XA|Nơi anh đến và biển xa, nơi anh tới ngoài đảo xa...|Thế Song
51013|SÔNG QUÊ|Hò ơ sông quê nước chảy…|Đynh Trầm Ca
50890|QUÊ EM MÙA NƯỚC LŨ|Không còn con sông…|Tiến Luân
52582|VỌNG CỔ BUỒN|Đêm dài nghe tiếng vọng cổ buồn, nức nở vầng trăng...|Minh Vy
54618|YÊU ANH MỘT ĐỜI|Nhớ anh nhớ những phút nồng ấm bên nhau, giờ đây đã xa rồi...|Hồ Hoài Anh
56503|NHẬT KÝ CỦA MẸ|Bao ngày mẹ ngóng, bao ngày mẹ trông, bao ngày mẹ mong con chào đời…|Nguyễn Văn Chung
53064|TÌNH YÊU VÀ GIỌT NƯỚC MẮT|Xưa ta yêu nhau tình yêu ta thơ ngây...|Xuân Nhi
51260|XUÂN|Xuân đang về trong đất trời...|Tiến Luân
57551|GIÁ NHƯ CHƯA TỪNG QUEN|Người yêu ơi bao năm tháng qua đôi ta đã sống|Phạm Bảo Nam
52721|BIẾT TÌM ĐÂU|Từng ngày dài còn lại một mình nơi đây, nhìn cánh chim…|Duy Mạnh
55992|CHỈ ANH HIỂU EM|Anh nhớ những ngày mà mình còn bên cạnh nhau thật đẹp biết mấy...|Khắc Việt
52281|SẦU LẺ BÓNG|Người ơi khi cố quên là khi lòng nhớ thêm…|Anh Bằng
52651|MONG MỘT NGÀY ANH NHỚ ĐẾN EM|Trong đêm miên man từng dòng thư em trao anh…|Vĩnh Tâm
51393|LỜI TỎ TÌNH DỄ THƯƠNG|Ơi người yêu em như ngàn ánh sao...|Ngọc Sơn
57020|EM LUÔN Ở TRONG TÂM TRÍ ANH|Đã cố gắng chẳng nghĩ về em, cho anh thôi cô đơn trong lòng...|Nguyễn Văn Chung
57311|GÓC NHỎ TRONG TIM|Mỗi khi ngắm những anh nắng mai thức dạy|Bảo Thạch
58729|TÌNH NHẠT PHAI - REMIX|Chiều buồn nghiêng nắng Biển vắng mênh mông lang thang mình ta...|Nhạc Hoa
52213|KHOẢNG CÁCH|Đã bao lần anh giấu lòng, gói riêng mình..|Quốc Dũng
51331|HÀNH TRÌNH TRÊN ĐẤT PHÙ SA|Chim tung bay hót vang trong bình minh…|Thanh Sơn
53757|LÂU ĐÀI CÁT|Đêm dài nhớ người nước mắt ơi sao rơi hoài, giấc mơ nào…|Nguyễn Hồng Thuận
51387|KHỔ VÌ YÊU NÀNG|Tình có lúc khiến ta buồn chán…|Lê Hựu Hà
57552|GIẢ VỜ NHƯNG ANH YÊU EM|Hôm nay anh sẽ nói những điều vì sao bao lâu nay|Chi Dân
57742|ĐẮNG MÔI|Trong cuộc đời anh biết trái tim của anh không thể nào Quên...|Nguyên Chấn Phong
56999|ĐIỀU NGỌT NGÀO NHẤT|Những lúc khi anh đang buồn chỉ cần trông thấy em...|Nguyễn Hồng Thuận
51879|TÌNH KHÚC VÀNG|Anh nghe mùi hương trên tóc quen nồng nàn...|Hoài An
54957|DÂY ĐỦNG ĐỈNH BUỒN|Em đi theo chồng, xa thôn làng cách biệt dòng sông...|Sơn Hạ
57867|NGƯỜI LẠ TỪNG YÊU|Có đôi lúc ta thấy nhau vô tình Em vui không khi ta...|Khánh Đơn
55668|AI KHỔ VÌ AI|Anh biết chăng anh em khổ vì ai, em khóc vì ai...|Thương Linh
54706|ĐÊM|Đặt bàn tay lên đôi má em thơm nồng, nhẹ hôn lên môi em...|Hồ Trung Dũng
54915|CHÀNG|Cô đơn một mình chiếc bóng…|Phương Uyên
52735|DĨ VÃNG CUỘC TÌNH|Đã lâu rồi từ ngày em ra đi, để trái tim ta đã mang...|Duy Mạnh
55056|NGÀY HẠNH PHÚC|Da da di… Quên đi bao nhiêu âu lo ngày hôm qua...|Lưu Thiên Hương
54195|CON ĐÒ LỠ HẸN|Bóng đò cập ngang bến sông, biết anh sang lòng em vui...|Phạm Hòa Khánh
56264|ANH SẼ QUAY VỀ|Cười đi em dẫu cho mình cần phải chia ly…|Quang Huy
51825|TÌNH YÊU LUNG LINH|Ngày xưa đôi ta thường hay mơ...|Hoài An
53256|CÔ BÉ MÙA ĐÔNG|Từng cơn gió khẽ vô tình|Toàn Thắng
50400|CHỜ NGƯỜI|Một người con gái đứng nghiêng nghiêng vành nón lá…|Khánh Băng
58623|YÊU EM LÀ ĐỊNH MỆNH|Từng vấp ngã với anh bao lần. Lúc đi trên đường đời. Nhiều cay...|Nguyễn Hồng Thuận
51057|THƯƠNG VỀ MIỀN TRUNG|Đã bao lâu rồi không về miền Trung ...|Minh Kỳ
53598|NGƯỜI VÔ HÌNH|Ngồi bên anh nhưng sao nước mắt em rơi…|Nhất Trung
58108|EM VẪN HY VỌNG|Hi vọng anh vẫn giữ riêng anh chẳng đánh rơi phút nào Hi...|Tăng Nhật Tuệ
50399|TÌNH NHỎ MAU QUÊN|Hôm nao hoa phượng nở…|Hàn Châu
52726|CHIỀU LÊN BẢN THƯỢNG|Gió cuốn theo chiều xuống qua bao đồi nương…|Lê Dinh
56947|BUÔNG TAY|Còn mưa mãi, những ký ức năm nào giờ đã ướt hết...|Tăng Thế Tuệ
52624|EM CHỈ YÊU MÌNH EM|Cuộc tình mình giờ tựa như dao cắt nát tim anh…|Huy Cường
52690|TÌNH YÊU MANG THEO|Cùng em đi trên con đường xưa chung lần cuối…|Nguyễn Văn Chung
58516|MÌNH YÊU NHAU BAO LÂU|Mình Yêu Nhau Bao Lâu? Sáng tác: Châu Nguyễn Lặng nghe bước chân buồn...|Châu Nguyễn
51871|PHAI DẤU CUỘC TÌNH|Một người ra đi vội vã mang theo những dấu yêu xa rời...|Nhạc Hoa
50268|TÀU VỀ QUÊ HƯƠNG|Anh ơi đô thành ở đây em sống không quen…|Hồng Vân
52806|PHỤ TÌNH|Đêm chia tay giọt nước mắt tuôn rơi biết em đã buông xuôi...|Bảo Chinh
57063|KHÓC THẦM|Dù biết rằng con tim anh đã không có em từ lâu lắm rồi...|Lê Bá Vĩnh
54841|TÌNH TA BIỂN BẠC ĐỒNG XANH|Thuyền anh ra khơi khi chân mây ửng hồng...|Hoàng Sông Hương
52219|LỠ HẸN|Con cá nhớ nguồn ngược về dòng sông…|Hồng Xương Long
52022|GÕ CỬA TRÁI TIM|Gõ cửa trái tim van em được vào dù tình xót xa…|Giao Tiên
50931|999 ĐÓA HỒNG|Nhắc chi chuyện xưa…|Nhạc Hoa
51183|NGƯỜI ĐẾN TỪ TRIỀU CHÂU|Dù đi đến nơi nào vẫn nhớ quê nhà…|Nhạc Hoa
50151|HUẾ TÌNH YÊU CỦA TÔI|Đã đôi lần đến với Huế...|Trương Tuyết Mai
51883|TÔI LÀ TÔI|Rồi cơn mưa chiều nay sẽ đưa bóng tôi khuất xa dần ...|Vũ Quốc Bình
51677|TÌNH MẸ|Khẽ ngắt nụ hồng cài lên mái tóc xanh mẹ yêu ...|Nguyễn Nhất Huy
58908|NHƯ NHỮNG PHÚT BAN ĐẦU|Nếu nuối tiếc tan trong bao tiêc nuối để yêu thương xa...|Tiến Minh
55244|CHỈ CÓ EM|Em, khi anh xa em, anh đã biết rằng tình yêu thật quá mong manh...|Hùng Lân
57899|NƠI NÀO CÓ EM|Hằng đêm,có những phong thư,ko gửi cho ai.. Chỉ viết cho vơi niềm...|Tiên Cookie
55844|GIẬT MÌNH TRONG ĐÊM|Giật mình trong đêm khuya, giữa giấc mơ êm đềm…|Nguyễn Văn Chung
52039|KHÔNG THỂ Ở BÊN NHAU|Buồn làm gì khi con tim ai cũng phải đổi thay một ngày…|Nhất Trung
51920|HÁT NỮA ĐI EM|Hát nữa đi em lỡ ngày kia sông cạn đá mòn…|Thanh Sơn
54897|BIỂN TÌNH|Nằm nghe sóng vỗ từng lớp xa...|Lam Phương
51113|LÂU ĐÀI TÌNH ÁI|Anh sẽ vì em làm thơ tình ái…|Trần Thiện Thanh
53770|MÙA ĐÔNG KHÔNG LẠNH|Anh gặp em giữa trời đông buốt giá…|Nguyễn Văn Chung
51914|ĐỊNH MỆNH|Hỡi người tình em có hay vẫn lặng thầm nơi chốn đây ...|Quốc An
50294|CẢ NHÀ THƯƠNG NHAU|Ba thương con vì con giống mẹ…|Phan Văn Minh
54974|ĐỪNG NÓI XA NHAU|Đừng nói xa nhau cho tâm hồn đau khổ...|Châu Kỳ
51676|TÌNH LỠ CÁCH XA|Một mùa thu qua…|Nhạc Hoa
51657|ĐÁNH MẤT|Ngày xưa em như chiếc bóng…|Hoàng Hiệp
57278|CHUYỆN ĐỜI TÔI|Chuyện đời tôi bây giờ buồn lắm bạn ơi|Đình Văn
55787|TÂM HỒN CỦA ĐÁ|Một đời vô danh đá sống vẫn thờ ơ...|Trần Lập
51762|DẤU YÊU ƠI|Khi tình yêu vụt bay như cánh chim...|Thái Thịnh
55140|TÌNH LÀ SỢI TƠ|Tiếng khóc không vơi được nỗi sầu đâu em...|Anh Bằng
50631|ĐÔI MẮT|Mẹ cho con đôi mắt sáng ngời…|Xuân Hồng
52600|CHÉN ĐẮNG|Bước chân lặng thầm về trên con phố khuya vắng em…|Trương Lê Sơn
58768|CHỈ CÒN NHỮNG MÙA NHỚ|Góc phố này nơi mình quen nhau có những chiều mưa rơi ướt...|Minh Min
56550|SAI|Bao đêm em chìm trong những giấc mơ, vờ như em chưa yêu anh…|Mỹ Tâm
60178|VỢ NGƯỜI TA|Tấm thiệp mời trên bàn thời gian địa điểm rõ ràng Lại một...|Phan Mạnh Quỳnh
53344|TIẾNG THẠCH SÙNG|Đêm nghe tiếng mưa rơi, xạc xào tiếng lá đơn côi...|Minh Vy
50099|LÒNG MẸ|Lòng mẹ bao la...|Y Vân
54806|NHỚ EM|Những phút giây nào... Đã biết bao chiều, đã nhớ thương nhiều...|Nhật Đăng
57442|ANH ĐÃ SAI|Đôi ta xa nhau, một chiều mưa trên phố quen thật buồn…|Đào Trọng Thịnh
53832|ÁNH TRĂNG BUỒN|Ngồi nơi đây nhớ một người, nhìn mưa rơi nhớ thương em...|Thanh Thuận
52425|TÌM VỀ NƠI TRÚ MƯA|Xưa trú mưa dưới hiên bất chợt rơi, bóng đêm đã buông...|Bảo Chinh
51826|VÌ MỘT NGƯỜI RA ĐI|Vì một người đi mãi chắc không quay trở về...|Nhạc Hoa
52231|MẸ|Cả cuộc đời cha đi bộ đội, quà về cho mẹ…|Phan Long
52664|NGƯỜI RA ĐI VÌ ĐÂU|Lặng thầm một mình đong đếm bao nhiêu u sầu…|Phạm Khánh Hưng
55255|CHÚC MỪNG SINH NHẬT|Mừng ngày sinh nhật một tuổi mới an lành...|Sơn Hạ
56613|VỀ ĂN CƠM|Sáng sớm đi bắt cua đồng, đi thả diều, huýt sáo nô đùa bên đám bạn...|Sa Huỳnh
56287|CHỈ CẦN EM HẠNH PHÚC|Tình yêu đôi lúc không cùng cảm giác yêu thương từ hai người…|Nguyễn Đình Vũ
54632|ANH KHÔNG HIỂU|Nhớ về em yêu bao tiếc nuối, tiếc thương cho...|Bảo Chinh
56891|VIÊN ĐÁ NHỎ|Lặng nhìn không gian nơi đây lần cuối khi mai anh phải ra đi...|Ân Nhi
57513|ĐÀN BÀ|Đã từ lâu tôi vẫn thường trong bóng đêm|Song Ngọc
56912|YÊU ĐƠN PHƯƠNG|Trời đừng cho sương xuống sương sẽ khiến đôi vai của em hao gầy...|Khánh Đơn
50913|XE ĐẠP ƠI|Nhớ khi xưa anh chở em…|Ngọc Lễ
51681|TÔI ĐI TÌM TÔI|Có những tối nghe mưa rơi...|Nguyễn Hoài Anh
54532|NHỚ LẮM|Nà na ná… Này người em yêu, trong tay bước đi bên nhau thì thầm...|Đăng Thiện
52077|PHƯỢNG BUỒN|Em đến với anh vào một ngày trời đẹp nắng Một ngày...|Nguyên Vũ
53326|NỖI LÒNG XA XỨ|Một mình nơi đây nhớ thương chốn quê nhà...|Nguyễn Phi Hùng
51339|BUỒN|Buồn như ly rượu đầy…|Y Vân
52404|NHỚ VỀ EM|Đêm đêm gió thổi từng cơn, gió lại về từng cơn...|Nguyễn Ngọc Thiện
52997|GIỌT LỆ TÌNH|Ngày mai thôi em đi về phương nao chốn xa xôi...|Khánh Đơn
57124|NGÂY NGÔ|Nhớ một ngày từ rất lâu ngày mà mình biết nhau...|Mr. Siro
54107|PHA LÊ TÍM|Một ngày nào tình cờ em thấy cô đơn...|Nguyễn Văn Chung
54064|LAN VÀ ĐIỆP 3|Chiều kia lũ chim trên cành buồn không ca...|Mạc Phong Linh
56302|CHO EM MỘT CON ĐƯỜNG|Hạnh phúc nơi đâu sao lại trôi đi quá mau…|Nguyễn Hồng Thuận
55011|KHÚC DƯƠNG CẦM CHO EM|Đến đến vội vàng, mình anh lang thang với đêm cùng vì sao...|Khánh Đơn
53999|CÀ PHÊ MIỆT VƯỜN|Anh đi cà phê sao đầu hôm tối om mò về...|Minh Vy
51652|MẮT NAI CHA CHA CHA|Một nụ hồng…|Sĩ Luân
55884|NGÀY XUÂN LONG PHỤNG SUM VẦY|Mừng tết đến và lộc đến nhà nhà, cánh mai vàng…|Quang Huy
56620|VỌNG KIM LANG|Đàn bầu nỉ non như đang thở than, đèn dầu hắt hiu trong bóng đêm...|Minh Vy
54630|1 2 3 CHIA ĐÔI LỐI VỀ|Nuốt nước mắt khẽ ôm em ấm lòng...|Bảo Chinh
57991|YÊU LẦM ANH|Tội thân em yêu anh quá nhiều Để rồi giờ anh cũng đã...|Nhất Trung
51283|TÌNH ĐƠN PHƯƠNG|Nhiều lần ngập ngừng…|Nhạc Hoa
59536|SỰ THẬT SAU MỘT LỜI HỨA|Đâu cần em cất bước ra đi Mới biết em không về Yêu chi...|Chi Dân
57035|GIẤC MƠ THẦN TIÊN|Tuổi thơ bên nhau cho ta vô tư....|Nguyễn Hoàng Linh
57119|NẾU EM KHÔNG VỀ|Mùa thu là rơi, mình anh bước trên đường dài|Song Luân
55950|ANH CẦN EM|Anh ngồi suy nghĩ về chuyện tình đôi ta sẽ đi về đâu em ơi…|Khắc Việt
55611|LẶNG THẦM MỘT TÌNH YÊU|Khi nắng phai nhạt cuối sân, tim nghe nao nao...|Thanh Bùi
53436|KIẾP DÃ TRÀNG|Chiều vàng vương gót mỏi, ta dừng chân phiêu du...|Từ Công Phụng
59429|ĐỂ EM RỜI XA|Và nếu e muốn đi xa nơi anh, gạt đi tình yêu...|Lê Hùng Phúc
54294|NẾU NHƯ NGÀY ĐÓ|Nếu như ngày đó ta không gặp nhau, thì chắc nay...|Hoàng Nhã
53419|GIẤC MƠ TRƯA|Em nằm em nhớ, một ngày trong veo...|Giáng Son
53309|MỘT VÒNG TRÁI ĐẤT|Trái đất cứ lặng lẽ quay, đôi ta cứ lặng lẽ yêu...|Nhất Trung
58681|GIẢ VỜ NHƯNG EM YÊU ANH - REMIX|Hôm nay, em sẽ nói những điều Vì sao bao lâu nay em...|Chi Dân
55876|MƯA CỦA NGÀY XƯA|Mưa đã cho em được gặp anh, đã cho em biết yêu thương…|Nguyễn Văn Chung
52072|NHỚ NHAU HOÀI|Em ở nơi nào có còn mùa xuân không em…|Anh Việt Thu
52663|NGƯỜI ĐÀN ÔNG THAM LAM|Anh dù biết trái tim chẳng thể chia đôi mà sao vẫn cứ...|Nguyên Chấn Phong
58492|KHÓC ĐÊM|Dù xa nhau, em vẫn mãi tin rằng, một mai đây anh...|Hoàng Rapper
53646|TƯƠNG TƯ NÀNG CA SĨ|Gặp em từ buổi xem nhạc giọng ca ngọt êm xiết bao …|Kông Thanh Bích
50893|RU LẠI CÂU HÒ|Hò ơ… Buồn thương chiếc áo…|Vũ Quốc Việt
51808|GIÂY PHÚT CHIA XA|Giờ chia tay nhau đã đến còi tàu thét vang...|Duy Mạnh
52766|KHÔNG GÌ CÓ THỂ THAY THẾ EM|Anh nhớ em, nhớ nụ cười, nhớ ánh mắt, nhớ cả làn môi...|Nguyên Chấn Phong
57012|ĐỪNG NGOẢNH LẠI|Giờ này ngoài trời đang mưa rơi, em cô đơn nơi góc tối...|Lưu Hương Giang
51746|DỄ THƯƠNG|Nắng con trai mong manh sợi nhớ ...|Trương Quang Tuấn
57540|EM ĐÃ YÊU MỘT NGƯỜI|Anh sẽ như làn mây yêu thương kia vụt bay|Đỗ Phương
51470|CHO VỪA LÒNG EM|Thôi rồi ta đã xa nhau...|Mặc Thế Nhân
55825|DỤI MẮT|Đêm qua tôi mơ thấy em dịu dàng cùng người ngắm trăng…|Nguyên Chấn Phong
50230|CÂU CHUYỆN ĐẦU NĂM|Trên đường đi lễ xuân đầu năm...|Hoài An
57797|KHI EM NGỦ SAY|Nếu có yêu anh,thì xin em chớ nghi ngờ đừng hỏi anh.ngày mai...|Chi Dân
58826|GỌI MƯA|Mưa ơi rơi nhanh cho chiều giông tố, đến tơi bơi.. Để ta...|Tiên Tiên
55108|RUNG ĐỘNG|Em xinh tươi, bóng dáng ấy yêu kiều...|Nguyễn Đức Cường
52183|ĐÊM TRẮNG|Đêm nay ra phố mưa trên môi thắm...|Lê Quang
53302|LỜI TỎ TÌNH ĐÁNG YÊU|Không ai yêu em nhiều và say sưa cho bằng anh...|Ngọc Sơn
52180|ĐẬP VỠ CÂY ĐÀN|Đập vỡ cây đàn giận đời đập vỡ cây đàn...|Tùng Vân
56253|XINH TƯƠI VIỆT NAM|Người con gái bé xinh đạp xe trên phố đông, tà áo...|Nguyễn Hồng Thuận
59450|GIỮ EM ĐI|Đêm nay, em bỗng thấy mình cô đơn trong vòng tay thân...|Tiên Tiên
52960|YÊU MÃI NGÀN NĂM|Sợ lắm khi yêu ai tim dại khờ, sợ lắm tình chưa thấy đã vội bay...|Nguyễn Ngọc Thiện
57337|NỖI ĐAU NGỰ TRỊ|Nhiều lần em cố nhìn vào mắt anh|Lương Bằng Quang
53166|LỢI DANH|Dòng đời trôi qua thật nhanh, cuộc sống đua chen...|Phạm Khánh Hưng
50141|TÌNH CA|Khi hát lên tiếng ca...|Hoàng Việt
52822|THƯƠNG HOÀI NGÀN NĂM|Ngàn năm thương hoài một bóng người thôi…|Phạm Mạnh Cương
53793|PHÚT CUỐI|Chỉ còn gần em một giây phút thôi…|Lam Phương
51734|VÙNG TRỜI BÌNH YÊN|Mây lang thang buồn trôi nặng mang ưu tư khát khao...|Phạm Hữu Tâm
55893|NỖI NHỚ ĐẦY VƠI|Anh ngồi đây một mình nhìn thời gian trôi vắng lặng…|Nguyễn Hoàng Tôn
56899|XA EM|Những cơn gió khi mùa đông vừa sang, chiếc lá úa trên nhành cây...|Nguyễn Đức Tùng
54671|CHỜ MỘT NGƯỜI|Chờ hoài một người, anh đứng nơi cuối con đường...|Nguyễn Văn Chung
51546|PHỐ HOA|Nụ hoa thắm những giọt sương…|Hoài An
55855|HÃY XEM LÀ GIẤC MƠ|Có buồn đau cũng phải chịu thôi hỡi em…|Hồ Duy Minh
53041|NỤ HÔN VÀ NƯỚC MẮT|Ngày xưa bên dòng sông đìu hiu ngôi nhà tranh...|Lâm Chấn Huy
54164|BAY GIỮA NGÂN HÀ|Vòng đu quay cứ mỗi phút giây lại càng bay lên cao, Dường...|Nguyễn Văn Chung
50425|CHIỀU SÂN GA|Lần đầu gặp em nghe hồn rã rời khi phố kia chưa lên đèn…|Sông Trà
56390|GÓC KHUẤT|Thế giới nơi em thuộc về là một góc khuất cho anh đợi chờ…|Trương Lê Sơn
57294|ĐÃ BIẾT SẼ CÓ NGÀY HÔM QUA|Em dù rằng tình ta đã cách xa|Trịnh Thăng Bình
52638|KHÔNG ĐAU VÌ QUÁ ĐAU|Nhiều khi em đã dối lòng, rằng em chẳng đau chẳng buồn...|Quang Huy
51999|BỞI TIN LỜI THỀ|Về đâu khi tình yêu như giấc mộng giữa màn đêm…|Thái Khang
57524|ĐÔNG|Ngày mai mưa phùn nắng gió tiêu điều|Vũ Cát Tường
50272|TRƯỜNG SƠN ĐÔNG TRƯỜNG SƠN TÂY|Cùng mắc võng trên rừng Trường Sơn…|Hoàng Hiệp
55310|EM YÊU ANH NHIỀU LẮM|Bao năm trôi qua em vẫn yêu anh, dù cuộc tình mình giờ đi xa lắm…|Sỹ Luân
50993|VỀ QUÊ NGOẠI|Anh xin mời em đi về miền quê xa lắc lơ ...|Hàn Châu
52000|DẤU CHÔN TÌNH BUỒN|Kìa mùa thu sang còn đây Mà anh đã ra đi lãng quên...|Quốc Vượng
52202|HẠ THƯƠNG|Hạ ơi anh xa em mấy mùa phượng rồi mà lòng ngỡ...|Hàn Châu
51936|NIỆM KHÚC CUỐI|Dù cho mưa tôi xin đưa em đến cuối cuộc đời…|Ngô Thụy Miên
56076|GIỜ EM ĐÃ BIẾT|Con đường đêm mình em mờ trong mắt nhòa, sao giờ anh và em xa nhau...|Minh Nhiên
56918|AI HAY CHỮ NGỜ|Tình nay anh trao em đong đầy, gọi ngàn giấc mơ quay về đây...|Nguyên Chấn Phong
57923|SẼ KHÔNG CÒN NỮA|Bao ngày xa cách nhau Là anh vẫn đợi chờ giây phút...|Tú Nguyễn
57539|EM ĐÃ SAI VÌ EM TIN|Lần đầu anh nói câu chúng ta không hợp|Mr. Siro
55993|CHỈ LÀ GIẤC MƠ|Có những nỗi đau nhẹ nhàng tìm đến, những vết thương chưa phai...|Bảo Thạch
